id,Linkin Nimi,Linkin Kuvaus,Linkin hallintaorg,UniqueNimi,Kieli,Kohde (Organisaatio),Url
1794,Tietoa kehitysvammaisten palveluista,Vantaa,Infopankki,Tietoa kehitysvammaisten palveluista,fi,Vantaan kaupunki,https://www.vantaa.fi/terveys-_ja_sosiaalipalvelut/vammaisten_palvelut/tukea_arkeen/kehitysvammaisten_erityispalvelut
1795,Tietoa vammaisen lapsen päivähoidosta,Vantaa,Infopankki,Tietoa vammaisen lapsen päivähoidosta,fi,Vantaan kaupunki,https://www.vantaa.fi/varhaiskasvatus_ja_koulutus/varhaiskasvatus/lapsi_varhaiskasvatuksessa/kasvun_ja_oppisen_tuki
1797,Tietoa vammaisen lapsen perusopetuksesta,Vantaa,Infopankki,Tietoa vammaisen lapsen perusopetuksesta,fi,Vantaan kaupunki,https://www.vantaa.fi/varhaiskasvatus_ja_koulutus/perusopetus/tukea_oppimiseen_ja_koulunkayntiin/erityinen_tuki_pienryhmassa/vammaisopetus_vuosiluokat_1-9
1798,Tietoa kirkollisesta vihkimisestä,Vantaa,Infopankki,Tietoa kirkollisesta vihkimisestä,fi,Vantaan seurakunnat,https://www.vantaanseurakunnat.fi/perhejuhlat/haat
1799,Tietoa ortodoksisesta vihkimisestä,Vantaa,Infopankki,Tietoa ortodoksisesta vihkimisestä,fi,Helsigin ortodoksien seurakunta,https://www.hos.fi/juhlat-ja-toimitukset/avioliittoon-vihkiminen/
1800,Lastenvalvojien yhteystiedot,Vantaa,Infopankki,Lastenvalvojien yhteystiedot,fi,Vantaan kaupunki,https://www.vantaa.fi/terveys-_ja_sosiaalipalvelut/lapsiperheiden_palvelut/perheoikeudelliset_asiat
1801,Neuvolan perhetyö,Vantaa,Infopankki,Neuvolan perhetyö,fi,Vantaan kaupunki,https://www.vantaa.fi/terveys-_ja_sosiaalipalvelut/lapsiperheiden_palvelut/aitiys-_ja_lastenneuvolat/neuvolan_perhetyo
1802,Tietoa kotihoidontuen kunnallisesta lisästä,Vantaa,Infopankki,Tietoa kotihoidontuen kunnallisesta lisästä,fi,Vantaan kaupunki,https://www.vantaa.fi/varhaiskasvatus_ja_koulutus/varhaiskasvatus/hae_varhaiskasvatukseen/paivahoitomaksut_ja_-tuet
1804,Asukaspuistot ja avoimet päiväkodit,Vantaa,Infopankki,Asukaspuistot ja avoimet päiväkodit,fi,Vantaan kaupunki,https://www.vantaa.fi/varhaiskasvatus_ja_koulutus/varhaiskasvatus/palvelut/asukaspuistot_ja_avoimet_paivakodit
1805,Kerhotoimintaa,Vantaa,Infopankki,Kerhotoimintaa,fi,Vantaan kaupunki,https://www.vantaa.fi/varhaiskasvatus_ja_koulutus/varhaiskasvatus/palvelut/kerhot
1806,Lasten hoitoapupalvelu,Vantaa,Infopankki,Lasten hoitoapupalvelu,fi,Vantaan kaupunki,https://www.vantaa.fi/#Varhaiskasvatus+ja+koulutus
1808,Itä-Uudenmaan poliisilaitoksen yhteystiedot,Vantaa,Infopankki,Itä-Uudenmaan poliisilaitoksen yhteystiedot,fi,Itä-Uudenmaan polisiilaitos,https://poliisi.fi/yhteystiedot/asema/-/asema/P5561
1809,Tietoa oikeusavusta,Vantaa,Infopankki,Tietoa oikeusavusta,fi,Itä-Uudenmaan oikeusaputoimisto,https://oikeus.fi/oikeusapu/fi/index.html
1810,Hautausmaat,Vantaa,Infopankki,Hautausmaat,fi,Vantaan seurakuntayhtymä,https://www.vantaanseurakunnat.fi/hautausmaat
1811,Läheisen kuoltua,Ongelmatilanteet,Infopankki,Läheisen kuoltua,fi,Suomi.fi,https://www.suomi.fi/kansalaiselle/parisuhde-ja-perhe/laheisen-kuolema
1812,Perheneuvolat,Vantaa,Infopankki,Perheneuvolat,fi,Vantaan kaupunki,https://www.vantaa.fi/terveys-_ja_sosiaalipalvelut/lapsiperheiden_palvelut/huoli_lapsesta_tai_nuoresta/perheneuvola
1813,Perheneuvontaa,Vantaa,Infopankki,Perheneuvontaa,fi,Vantaan seurakuntayhtymä,https://www.vantaanseurakunnat.fi/apua-ja-tukea/perheneuvonta
1814,"Tietoa lasten, nuorten ja perheiden palveluista",Vantaa,Infopankki,"Tietoa lasten, nuorten ja perheiden palveluista",fi,Vantaan kaupunki,https://www.vantaa.fi/#Lapsiperheiden+palvelut
1816,Ohjausta ja tukea nuorille,Vantaa,Infopankki,Ohjausta ja tukea nuorille,fi,Kipinä,https://www.vantaa.fi/#Vapaa-aika
1817,"Sosiaalipalvelut nuorille, aikuisille ja perheille",Vantaa,Infopankki,"Sosiaalipalvelut nuorille, aikuisille ja perheille",fi,Vantaan kaupunki,https://www.vantaa.fi/terveys-_ja_sosiaalipalvelut/sosiaalinen_tuki_ja_toimeentulo/sosiaalipalvelut
1819,Talous- ja velkaneuvontaa,Vantaa,Infopankki,Talous- ja velkaneuvontaa,fi,Vantaan talous- ja velkaneuvonta,https://www.vantaa.fi/terveys-_ja_sosiaalipalvelut/sosiaalinen_tuki_ja_toimeentulo/velkaneuvonta
1820,Sosiaaliasemat,Vantaa,Infopankki,Sosiaaliasemat,fi,Vantaan kaupunki,https://www.vantaa.fi/#Terveys-+ja+sosiaalipalvelut
1821,Tietoa päihdeongelmien hoidosta,Vantaa,Infopankki,Tietoa päihdeongelmien hoidosta,fi,Vantaan kaupunki,https://www.vantaa.fi/terveys-_ja_sosiaalipalvelut/paihteet_ja_mielenterveys/tietoa_paihteista
1822,Tietoa huumeongelmien hoidosta,Vantaa,Infopankki,Tietoa huumeongelmien hoidosta,fi,Vantaan kaupunki,https://www.vantaa.fi/terveys-_ja_sosiaalipalvelut/paihteet_ja_mielenterveys/ongelmana_huumeet
1823,Apua nuorille,Vantaa,Infopankki,Apua nuorille,fi,Vantaan nuorisoasema,https://www.vantaa.fi/terveys-_ja_sosiaalipalvelut/lapsiperheiden_palvelut/huoli_lapsesta_tai_nuoresta/nuppi
1824,Konsertteja,Vantaa,Infopankki,Konsertteja,fi,Konserttitalo Martinus,https://www.vantaa.fi/vapaa-aika/kulttuuri/kulttuuritalo_martinus
1826,Kulttuuritapahtumia,Vantaa,Infopankki,Kulttuuritapahtumia,fi,Vantaan kaupunki,https://www.vantaa.fi/#Vapaa-aika
1827,Tapahtumia,Vantaa,Infopankki,Tapahtumia,fi,Monitoimikeskus LUMO,https://www.vantaa.fi/vapaa-aika/kulttuuri/monitoimikeskus_lumo
1828,Kulttuuritapahtumia lapsille,Vantaa,Infopankki,Kulttuuritapahtumia lapsille,fi,Lasten ja nuorten kulttuuritalo Vernissa,https://kulttuuritehdasvernissa.fi/
1829,Kulttuuritapahtumia lapsille,Vantaa,Infopankki,Kulttuuritapahtumia lapsille,fi,Taidetalo Pessi,https://www.vantaa.fi/vapaa-aika/kulttuuri/lapset_ja_nuoret/taidetalo_pessi
1830,Kulttuuritapahtumia lapsille,Vantaa,Infopankki,Kulttuuritapahtumia lapsille,fi,Taidetalo Toteemi,https://www.vantaa.fi/vapaa-aika/kulttuuri/lapset_ja_nuoret/taidetalo_toteemi
1831,Tapahtumat  ja festivaalit,Vantaa,Infopankki,Tapahtumat  ja festivaalit,fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/kulttuuri/kulttuuria_vantaalla/festivaalit
1832,Kulttuurialan yhdistyksiä,Vantaa,Infopankki,Kulttuurialan yhdistyksiä,fi,Vantaan kaupunki,https://www.leinikki.net/
1833,Tietoa liikuntamahdollisuuksista,Vantaa,Infopankki,Tietoa liikuntamahdollisuuksista,fi,Vantaan kaupunki,https://www.vantaa.fi/#Liikunta
1835,"Elokuva, tanssi ja teatteri",Vantaa,Infopankki,"Elokuva, tanssi ja teatteri",fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/kulttuuri/kulttuuria_vantaalla/esittava_taide
1836,Elokuvaesityksiä,Vantaa,Infopankki,Elokuvaesityksiä,fi,Vantaan kaupunki,https://www.vantaa.fi
1838,Museot,Vantaa,Infopankki,Museot,fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/kulttuuri/kulttuuria_vantaalla/museot_ja_kuvataide
1839,Taidemuseo,Vantaa,Infopankki,Taidemuseo,fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/kulttuuri/vantaan_taidemuseo
1840,Tietoa kirjastoista,Vantaa,Infopankki,Tietoa kirjastoista,fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/kirjasto/kirjasto_palvelee
1841,Virkistys- ja leirintäalueet,Vantaa,Infopankki,Virkistys- ja leirintäalueet,fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/luonto_ja_ulkoilu/retkeily
1842,Liikunta- ja ulkoilupaikat,Vantaa,Infopankki,Liikunta- ja ulkoilupaikat,fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/liikunta/ulkoliikuntapaikat
1843,Kalastus ja veneily,Vantaa,Infopankki,Kalastus ja veneily,fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/luonto_ja_ulkoilu/kalastus_ja_veneily
1845,Tietoa nuorten harrastusmahdollisuuksista,Vantaa,Infopankki,Tietoa nuorten harrastusmahdollisuuksista,fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/nuoret/harrastukset
1846,Lasten ja nuorten kulttuuri,Vantaa,Infopankki,Lasten ja nuorten kulttuuri,fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/kulttuuri/lapset_ja_nuoret
1847,Osallistu ja vaikuta,Vantaa,Infopankki,Osallistu ja vaikuta,fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/nuoret/osallistu_ja_vaikuta
1849,Uimahallien yhteystiedot,Vantaa,Infopankki,Uimahallien yhteystiedot,fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/liikunta/uimahallit_ja_kuntosalit
1850,Maahanmuuttajanaisten uintivuoro,Vantaa,Infopankki,Maahanmuuttajanaisten uintivuoro,fi,Vantaan kaupunki,https://www.vantaa.fi/vapaa-aika/liikunta/uimahallit_ja_kuntosalit/korson_uimahalli
1851,Liikuntajärjestöt,Vantaa,Infopankki,Liikuntajärjestöt,fi,Vantaan kaupunki,https://sporttiakaikille.fi/sportti/
1852,Tietoa sosiaalisesta luototuksesta,Vantaa,Infopankki,Tietoa sosiaalisesta luototuksesta,fi,Vantaan kaupunki,https://www.vantaa.fi/terveys-_ja_sosiaalipalvelut/sosiaalinen_tuki_ja_toimeentulo/sosiaalinen_luototus
1854,Sateenkaariperheen tuet,Perhe,Infopankki,Sateenkaariperheen tuet,fi,Kela,https://www.kela.fi/sateenkaariperhe
1856,Apua muuttoon,Muutto Suomeen,Infopankki,Apua muuttoon,fi,Alfa Quality Moving,https://www.alfamoving.com/fi/
1857,Vapaaehtoistyötä,Vapaa-aika,Infopankki,Vapaaehtoistyötä,fi,Vapaaehtoistyö.fi,https://vapaaehtoistyo.fi/
1858,Vapaaehtoistyötä,Vapaa-aika,Infopankki,Vapaaehtoistyötä,fi,Punainen Risti,https://www.punainenristi.fi/vapaaehtoiseksi/
1861,Eläkeläisten alennukset,Vapaa-aika,Infopankki,Eläkeläisten alennukset,fi,Kela,https://www.kela.fi/elakelainen-ja-alennukset
1863,Jatkotutkinnot yliopistossa,Koulutus,Infopankki,Jatkotutkinnot yliopistossa,fi,Opintopolku.fi,https://opintopolku.fi/wp/fi/yliopisto/jatkotutkinnot/
1864,Paloturvallisuus kerrostalossa,Asuminen,Infopankki,Paloturvallisuus kerrostalossa,fi,Helsingin kaupungin pelastuslaitos,https://www.hel.fi/static/pela/Ohjeet/turvallisuusesite_a5_kerrostalo_fin_netti.pdf
1865,Paloturvallisuus pientalossa,Asuminen,Infopankki,Paloturvallisuus pientalossa,fi,Helsingin kaupungin pelastuslaitos,https://www.hel.fi/static/pela/Ohjeet/turvallisuusesite_a5_pientalo_fin_netti.pdf
1870,Tietoa Suomesta,Turku,Infopankki,Tietoa Suomesta,fi,Sisäasiainministeriö,https://www.te-palvelut.fi
1871,Asunnon hankinta,Tampere,Tampere,Asunnon hankinta,fi,Asuntotori,https://www.tampere.fi/asuminen-ja-ymparisto/asuminen/asumisneuvonta/tietoa-vuokra-ja-asumisoikeusasunnoista.html
1877,Sähköinen asunnonhaku internetissä,Tampere,Tampere,Sähköinen asunnonhaku internetissä,fi,Asuntotori,https://www.tampere.fi/asuminen-ja-ymparisto/asuminen/vuokra-asunnot.html
1878,Opiskelijoiden ja nuorten asunnonhaku,Tampere,Tampere,Opiskelijoiden ja nuorten asunnonhaku,fi,Tampereen kaupunki,https://www.tampere.fi/asuminen-ja-ymparisto/asuminen/vuokra-asunnot.html
1880,Vuokra-asuntoja,Tampere,Tampere,Vuokra-asuntoja,fi,Vuokraovi.com,https://www.vuokraovi.com/
1882,Vuokra-asuntoja,Tampere,Tampere,Vuokra-asuntoja,fi,Etuovi.com,https://www.vuokraovi.com/
1883,Yhteystiedot,Turku,Turku,Yhteystiedot,fi,Lounais-Suomen maistraatti,https://dvv.fi/turku
1887,Infotori - Matalan kynnyksen neuvontapiste,Turku,Turku,Infotori - Matalan kynnyksen neuvontapiste,fi,Turun kaupunki,https://www.turku.fi/infotori
1888,Ulkomaalaistoimisto,Turku,Turku,Ulkomaalaistoimisto,fi,Turun kaupunki,https://www.turku.fi/toimipaikat/ulkomaalaistoimisto
1889,Sähköinen ajanvaraus,Turku,Turku,Sähköinen ajanvaraus,fi,Maistraatti,https://isl.ajanvaraus.fi/rms.do?url=maistraatti
1890,"Työ- ja elinkeinotoimisto, Turku",Turku,Turku,"Työ- ja elinkeinotoimisto, Turku",fi,Työ- ja elinkeinoministeriö,https://toimistot.te-palvelut.fi/turku
1891,Ulkomaalaisluvat,Turku,Turku,Ulkomaalaisluvat,fi,Poliisi,http://poliisi.fi/luvat/ulkomaalaisluvat
1892,Vuokra-asuntoja,Tampere,Tampere,Vuokra-asuntoja,fi,Oikotie,https://asunnot.oikotie.fi/vuokrattavat-asunnot
1894,Vuokra-asuntoja,Tampere,Tampere,Vuokra-asuntoja,fi,Forenom,https://www.forenom.com/fi/
1895,Varsinais-Suomen poliisilaitos,Turku,Turku,Varsinais-Suomen poliisilaitos,fi,Poliisi,http://www.poliisi.fi/poliisi/varsinais-suomi/home.nsf
1897,Asumisoikeusasunnot ja niiden hakeminen,Tampere,Tampere,Asumisoikeusasunnot ja niiden hakeminen,fi,Tampereen kaupunki,https://www.tampere.fi/asuminen-ja-ymparisto/asuminen/asumisoikeusasunnot.html
1898,Omistusasuminen,Tampere,Tampere,Omistusasuminen,fi,Asuminen.fi,http://www.asuminen.fi/fi-FI/Asuminen
1899,Ikäihmisten asumispalvelut,Tampere,Tampere,Ikäihmisten asumispalvelut,fi,Tampereen kaupunki,https://www.tampere.fi/sosiaali-ja-terveyspalvelut/ikaihmisten-palvelut/asuminen.html
1900,Vammaisten asumispalvelut,Tampere,Tampere,Vammaisten asumispalvelut,fi,Tampereen kaupunki,https://www.tampere.fi/sosiaali-ja-terveyspalvelut/vammaisten-palvelut/asuminen.html
1901,Apua perheväkivallan uhreille,Tampere,Tampere,Apua perheväkivallan uhreille,fi,Tampereen Ensi- ja Turvakoti,https://ensijaturvakotienliitto.fi/tampereenensijaturvakoti/palvelut-2/palvelut/turvakoti-2/
1902,Tampereen nuorten turvatalo,Tampere,Tampere,Tampereen nuorten turvatalo,fi,Suomen Punainen Risti,https://www.punainenristi.fi/tyomme/nuortenturvatalot/yhteystiedot/
1903,Asunnottomuus,Tampere,Tampere,Asunnottomuus,fi,Tampereen kaupunki,https://www.tampere.fi/sosiaali-ja-terveyspalvelut/sosiaalinen-tuki-ja-toimeentulo/aikuissosiaalityo.html
1904,Sosiaalipalvelujen neuvonta,Tampere,Tampere,Sosiaalipalvelujen neuvonta,fi,Tampereen kaupunki,https://www.tampere.fi/sosiaali-ja-terveyspalvelut/neuvonta/sosiaalipalvelujen-neuvonta.html
1905,Asumisen tuet,Tampere,Tampere,Asumisen tuet,fi,Kela,https://www.kela.fi/asumisen-tuet
1906,Kodin jätteiden lajitteluopas,Tampere,Tampere,Kodin jätteiden lajitteluopas,fi,Pirkanmaan Jätehuolto Oy,http://pjhoy.fi/tiedostot/Kodin_lajitteluopas/$file/Kodin_lajitteluopas_10_2017_WEB.pdf
1907,Jäteasiat ja -neuvonta,Tampere,Tampere,Jäteasiat ja -neuvonta,fi,Pirkanmaan Jätehuolto Oy,https://pjhoy.fi/yhtio/yhteystiedot/
1908,Vesi- ja viemäriasiat,Tampere,Tampere,Vesi- ja viemäriasiat,fi,Tampereen Vesi,https://www.tampere.fi/vesi/index.html
1910,Turun seudun tulkkikeskus,Turku,Turku,Turun seudun tulkkikeskus,fi,Turun kaupunki,http://www.turku.fi/sosiaali-ja-terveyspalvelut/sosiaalipalvelut/turun-seudun-tulkkikeskus
1911,Verohallinto,Turku,Turku,Verohallinto,fi,Verohallinto,https://www.vero.fi/henkiloasiakkaat/
1914,Tietoa Suomen sosiaaliturvasta,Asettuminen Suomeen,Infopankki,Tietoa Suomen sosiaaliturvasta,fi,Sosiaali- ja terveysministeriö,https://stm.fi/kansainvalinen-sosiaaliturva
1918,Asunnon hankkiminen,Oma kunta,Infopankki,Asunnon hankkiminen,fi,suomi.fi,https://www.suomi.fi/tervetuloa-uudistuneeseen-suomifihin
1920,Turun kaupungin vuokra-asunnot,Turku,Turku,Turun kaupungin vuokra-asunnot,fi,TVT Asunnot Oy,https://www.tvt.fi/fi
1921,Vuokra- ja omistusasuntoja Turussa,Turku,Turku,Vuokra- ja omistusasuntoja Turussa,fi,SATO Oyj,https://www.sato.fi/fi
1922,VVO,Turku,Turku,Vuokra-asuntoja Turussa,fi,VVO-yhtymä Oyj,http://www.vvo.fi/
1923,YH Kodit,Turku,Turku,Vuokra- ja omistusasuntoja Turussa,fi,YH Kodit Oy,https://www.yhkodit.fi/
1924,Oikotie,Turku,Turku,Oikotie,fi,Oikotie,https://asunnot.oikotie.fi/
1925,Vuokraovi,Turku,Turku,Vuokraovi,fi,Vuokraovi,https://www.vuokraovi.com/
1926,Vuokra-asuntoja opiskelijoille,Turku,Turku,Vuokra-asuntoja opiskelijoille,fi,Turun Ylioppilaskyläsäätiö,https://tys.fi/
1927,Asumisoikeusasunnot Turussa,Turku,Turku,Asumisoikeusasunnot Turussa,fi,Varsinais-Suomen Asumisoikeus Oy (VASO),https://www.vaso.fi/
1929,Sosiaalipalveluiden päivystys,Turku,Turku,Sosiaalipalveluiden päivystys,fi,Turun kaupunki,https://www.turku.fi/sosiaali-ja-terveyspalvelut/sosiaalipalvelut/sosiaalipaivystys
1930,OVV Asuntopalvelut,Turku,Turku,OVV Asuntopalvelut,fi,OVV Asuntopalvelut Oy,https://www.ovv.fi/etusivu/
1931,Turun ensi- ja turvakoti,Turku,Turku,Turun ensi- ja turvakoti,fi,Turun ensi- ja turvakoti ry,https://tuentu.fi/yhteystiedot
1932,Nettiturvakoti,Turku,Turku,Nettiturvakoti,fi,Ensi- ja turvakotien liitto,https://nettiturvakoti.fi/?lan=1
1933,"Nuorten Turvatalo, Turku",Turku,Turku,"Nuorten Turvatalo, Turku",fi,Punainen Risti,http://www.punainenristi.fi/node/160
1934,Kotiin annettavat palvelut,Turku,Turku,Kotiin annettavat palvelut,fi,Turun kaupunki,http://www.turku.fi/sosiaali-ja-terveyspalvelut/sosiaalipalvelut/kotiin-annettavat-palvelut
1935,Asumis- ja hoivapalvelut ikääntyneille,Turku,Turku,Asumis- ja hoivapalvelut ikääntyneille,fi,Turun kaupunki,https://www.turku.fi/sosiaali-ja-terveyspalvelut/ikaihmisten-palvelut
1936,Vammaisten ja kehitysvammaisten palvelut,Turku,Turku,Vammaisten ja kehitysvammaisten palvelut,fi,Turun kaupunki,https://www.turku.fi/sosiaali-ja-terveyspalvelut/erityiset-palvelut-vammaisille
1937,Sosiaalityöntekijöiden suorat numerot puhelinaikana,Turku,Turku,Sosiaalityöntekijöiden suorat numerot puhelinaikana,fi,Turun kaupunki,http://www.turku.fi/sosiaali-ja-terveyspalvelut/sosiaalipalvelut/sosiaalityo/aikuis-ja-lapsiperheiden-sosiaalityo-1
1938,Kelan yhteystiedot,Turku,Turku,Kelan yhteystiedot,fi,Kela,https://www.kela.fi/yhteystiedot
1939,Asiointi verkossa,Turku,Turku,Asiointi verkossa,fi,Kela,https://www.kela.fi/omakela
1940,Asumisen tuet,Turku,Turku,Asumisen tuet,fi,Kela,https://www.kela.fi/asumisen-tuet
1941,Toimeentulotuen neuvonta,Turku,Turku,Toimeentulotuen neuvonta,fi,Turun kaupunki,https://www.turku.fi/sosiaali-ja-terveyspalvelut/sosiaalipalvelut/toimeentulotuki/toimeentulotuen-neuvonta-ja-ajanvaraus
1942,Lounais-Suomen Jätehuolto,Turku,Turku,Lounais-Suomen Jätehuolto,fi,Lounais-Suomen Jätehuolto,https://www.lsjh.fi/fi/
1943,Kierrätys.info,Turku,Turku,Kierrätys.info,fi,Jätelaitosyhdistys,https://kierratys.info/
1944,Kunnalliset hoitopaikat,Turku,Turku,Kunnalliset hoitopaikat,fi,Turun kaupunki,https://www.turku.fi/paivahoito-ja-koulutus/varhaiskasvatus/varhaiskasvatus-turussa
1945,Yksityisen päivähoidon toimipaikat,Turku,Turku,Yksityisen päivähoidon toimipaikat,fi,Turun kaupunki,https://www.turku.fi/paivahoito-ja-koulutus/paivahoito-ja-esiopetus/paivakodit-turussa/yksityiset-paivahoitopalvelut
1946,Varhaiskasvatuksen sähköinen asiointi Turussa,Turku,Turku,Varhaiskasvatuksen sähköinen asiointi Turussa,fi,Turun kaupunki,http://www.turku.fi/paivahoito-ja-koulutus/varhaiskasvatus/paivahoito-turussa/ilmoittautuminen-paivahoitoon-ja
1947,Kotihoidon tuki,Turku,Turku,Kotihoidon tuki,fi,Kela,https://www.kela.fi/kotihoidontuki
1948,Esiopetus,Turku,Turku,Esiopetus,fi,Turun kaupunki,https://www.turku.fi/paivahoito-ja-koulutus/varhaiskasvatus/esiopetus
1949,Koulut Turussa,Turku,Turku,Koulut Turussa,fi,Turun kaupunki,https://www.turku.fi/paivahoito-ja-koulutus/perusopetus/peruskoulut-ja-palvelut
1950,Globaalikasvatus ja monikulttuurisuus,Turku,Turku,Globaalikasvatus ja monikulttuurisuus,fi,Turun kaupunki,https://www.turku.fi/paivahoito-ja-koulutus/perusopetus/opiskelu-ja-oppiaineet/monikulttuurinen-opetus-ja-0
1951,Turun kaupungin MAI sivusto,Turku,Turku,Turun kaupungin MAI sivusto,fi,Maahanmuuttajien äidinkielen opetus,http://mai.moped.fi/tku/index.htm
1952,Moped,Turku,Turku,Moped,fi,Monikulttuurisen pedagogiikan sivusto,http://www.moped.fi/index.html
1953,Maahanmuuttajat,Turku,Turku,Maahanmuuttajat,fi,Turun iltalukio,http://www.turuniltalukio.fi/index.php?option=com_content&view=article&id=26&Itemid=12
1954,Maahanmuuttajanuorten VaSkooli,Turku,Turku,Maahanmuuttajanuorten VaSkooli,fi,VaSkooli,https://dan.com/buy-domain/vaskooli.fi?redirected=true&tld=fi
1956,Turun iltalukion sähköinen ilmoittautuminen,Turku,Turku,Turun iltalukion sähköinen ilmoittautuminen,fi,Turun iltalukio,http://www.turuniltalukio.fi/index.php?option=com_content&view=article&id=18&Itemid=21
1957,Nivelvaiheen koulutukset -opas,Turku,Turku,Nivelvaiheen koulutukset -opas,fi,Turun kaupunki,https://www.turku.fi/sites/default/files/atoms/files/lyhytkestoinen_koulutus_peruskoulun_suorittaneille.pdf
1959,Nuorten maahanmuuttajien ammatilliseen peruskoulutukseen valmistava koulutus,Turku,Turku,Nuorten maahanmuuttajien ammatilliseen peruskoulutukseen valmistava koulutus,fi,Turun ammatti-instituutti,http://www.turkuai.fi/turun-ammatti-instituutti/hakijalle/valma-ammatilliseen-peruskoulutukseen-valmentava-koulutus
1960,Turun ammatti-instituutin koulutustarjonta,Turku,Turku,Turun ammatti-instituutin koulutustarjonta,fi,Turun ammatti-instituutti,https://www.turkuai.fi/turun-ammatti-instituutti/koulutusalat
1961,Turun ammatti-instituutin omankieliset esitteet,Turku,Turku,Turun ammatti-instituutin omankieliset esitteet,fi,Turun ammatti-instituutti,https://www.turkuai.fi/turun-ammatti-instituutin-kaannetyt-esitteet-mm-arabia-kurdi-persia-jne
1962,Ammattikorkeakoulutus Turussa,Turku,Turku,Ammattikorkeakoulutus Turussa,fi,Turun kaupunki,http://www.turku.fi/paivahoito-ja-koulutus/ammattikorkeakoulut-ja-yliopistot-turussa
1963,Yliopistokoulutus Turussa,Turku,Turku,Yliopistokoulutus Turussa,fi,Turun kaupunki,http://www.turku.fi/paivahoito-ja-koulutus/ammattikorkeakoulut-ja-yliopistot-turussa
1964,Avoin ammattikorkeakoulu Turussa,Turku,Turku,Avoin ammattikorkeakoulu Turussa,fi,Avoinamk.fi,https://opintopolku.fi/wp/fi/ammattikorkeakoulu/avoin-ammattikorkeakoulu
1965,Avoin yliopisto Turussa,Turku,Turku,Avoin yliopisto Turussa,fi,Avoin Yliopisto,http://www.avoimenfoorumi.fi/?page_id=244
1966,Suomenkielinen työväenopisto,Turku,Turku,Suomenkielinen työväenopisto,fi,Turun kaupunki,https://blog.edu.turku.fi/tyovaenopisto/
1967,Ruotsinkielinen työväenopisto,Turku,Turku,Ruotsinkielinen työväenopisto,fi,Turun kaupunki,
1969,Lukiot Turussa,Turku,Turku,Lukiot Turussa,fi,Turun kaupunki,https://www.turku.fi/paivahoito-ja-koulutus/lukiokoulutus/turun-lukiot-ja-erityislinjat
1970,Opiskelu lukiossa,Turku,Turku,Opiskelu lukiossa,fi,Turun kaupunki,https://www.turku.fi/paivahoito-ja-koulutus/lukiokoulutus/opiskelu-lukiossa
1973,Ulkomaalaisten rekisteröinti,Turku,Turku,Ulkomaalaisten rekisteröinti,fi,Maistraatti,https://dvv.fi/ulkomaalaisen-rekisterointi
1974,Turun maistraatti,Turku,Turku,Turun maistraatti,fi,Maistraatti,https://dvv.fi/turku
1975,Maahanmuuttajakoulutus,Turku,Turku,Maahanmuuttajakoulutus,fi,Turun kristillinen opisto,https://turunkristillinenopisto.fi/maahanmuuttajille/
1976,Opinnot maahanmuuttajille,Turku,Turku,Opinnot maahanmuuttajille,fi,Paasikivi-Opisto,https://www.paasikiviopisto.fi/koulutukset/opinnot-maahanmuuttajille/
1977,Koulutus- ja kehittämiskeskus Brahea,Turku,Turku,Koulutus- ja kehittämiskeskus Brahea,fi,Turun yliopisto,http://www.utu.fi/fi/yksikot/braheakeskus/Sivut/home.aspx
1978,Finnish for Foreigners,Turku,Turku,Finnish for Foreigners,fi,Turun kesäyliopisto,https://asp.asio.fi/kurssiilmo/utukesa/index.php?asio=czhkZWI0MGE0NzgxOTNmMTI5YzFjMDg2ZjYwNDVjNDM4O2czO3I7Zmt1cnNzaXQ%3D
1979,Turun Akk,Turku,Turku,Turun Akk,fi,Turun aikuiskoulutuskeskus,https://www.turunakk.fi/
1980,Raseko,Turku,Turku,Raseko,fi,Raision aikuiskoulutuskeskus,https://www.raseko.fi/
